match_id,match_code,tournament_name,event_year,number_of_sets,match_status,round_short
2468,MS005,Australian Open,2024,3,F,QF
2461,MS006,Australian Open,2024,5,F,QF
2466,MS007,Australian Open,2024,4,F,QF
2463,MS008,Australian Open,2024,3,F,R16
2471,MS009,Australian Open,2024,4,F,R16
2494,MS010,Australian Open,2024,3,F,R16
2469,MS011,Australian Open,2024,5,F,R16
2472,MS012,Australian Open,2024,3,F,R16
2467,MS013,Australian Open,2024,4,F,R16
2470,MS014,Australian Open,2024,5,F,R16
2465,MS015,Australian Open,2024,3,F,R16
2473,MS016,Australian Open,2024,3,F,R32
2489,MS017,Australian Open,2024,5,F,R32
2484,MS018,Australian Open,2024,4,F,R32
2482,MS019,Australian Open,2024,3,F,R32
2476,MS020,Australian Open,2024,3,F,R32
2480,MS021,Australian Open,2024,4,F,R32
2479,MS022,Australian Open,2024,3,F,R32
2478,MS023,Australian Open,2024,3,F,R32
2488,MS024,Australian Open,2024,3,F,R32
2481,MS025,Australian Open,2024,4,F,R32
2487,MS026,Australian Open,2024,4,F,R32
2474,MS027,Australian Open,2024,3,F,R32
2477,MS028,Australian Open,2024,3,F,R32
2483,MS029,Australian Open,2024,4,F,R32
2486,MS030,Australian Open,2024,5,F,R32
2475,MS031,Australian Open,2024,3,F,R32
2490,MS032,Australian Open,2024,4,F,R64
2509,MS033,Australian Open,2024,3,F,R64
2505,MS034,Australian Open,2024,5,F,R64
2500,MS035,Australian Open,2024,4,F,R64
2497,MS036,Australian Open,2024,3,F,R64
2507,MS037,Australian Open,2024,3,F,R64
2513,MS038,Australian Open,2024,5,F,R64
2495,MS039,Australian Open,2024,4,F,R64
2492,MS040,Australian Open,2024,3,F,R64
2534,MS041,Australian Open,2024,4,F,R64
2504,MS042,Australian Open,2024,3,F,R64
2502,MS043,Australian Open,2024,4,F,R64
2499,MS044,Australian Open,2024,3,F,R64
2511,MS045,Australian Open,2024,4,F,R64
2514,MS046,Australian Open,2024,3,F,R64
2496,MS048,Australian Open,2024,4,F,R64
2515,MS049,Australian Open,2024,4,F,R64
2506,MS050,Australian Open,2024,4,F,R64
2498,MS051,Australian Open,2024,5,F,R64
2508,MS053,Australian Open,2024,3,F,R64
2512,MS054,Australian Open,2024,4,F,R64
2493,MS056,Australian Open,2024,5,F,R64
2536,MS057,Australian Open,2024,4,F,R64
2503,MS058,Australian Open,2024,5,F,R64
2501,MS060,Australian Open,2024,4,F,R64
2535,MS061,Australian Open,2024,5,F,R64
2510,MS062,Australian Open,2024,4,F,R64
2491,MS063,Australian Open,2024,4,F,R64
2518,MS064,Australian Open,2024,4,F,R128
2558,MS065,Australian Open,2024,3,F,R128
2543,MS066,Australian Open,2024,3,F,R128
2527,MS068,Australian Open,2024,5,F,R128
2555,MS069,Australian Open,2024,3,F,R128
2556,MS070,Australian Open,2024,5,F,R128
2525,MS071,Australian Open,2024,3,F,R128
2524,MS072,Australian Open,2024,5,F,R128
2551,MS073,Australian Open,2024,4,F,R128
2554,MS074,Australian Open,2024,4,F,R128
2529,MS075,Australian Open,2024,5,F,R128
2531,MS076,Australian Open,2024,4,F,R128
2561,MS077,Australian Open,2024,5,F,R128
2583,MS078,Australian Open,2024,5,F,R128
2520,MS079,Australian Open,2024,4,F,R128
2517,MS080,Australian Open,2024,3,F,R128
2548,MS082,Australian Open,2024,5,F,R128
2541,MS085,Australian Open,2024,3,F,R128
2549,MS086,Australian Open,2024,5,F,R128
2522,MS087,Australian Open,2024,4,F,R128
2538,MS089,Australian Open,2024,3,F,R128
2550,MS090,Australian Open,2024,5,F,R128
2526,MS091,Australian Open,2024,5,F,R128
2533,MS092,Australian Open,2024,5,F,R128
2553,MS093,Australian Open,2024,4,F,R128
2519,MS095,Australian Open,2024,5,F,R128
2521,MS096,Australian Open,2024,4,F,R128
2546,MS097,Australian Open,2024,5,F,R128
2532,MS099,Australian Open,2024,5,F,R128
2542,MS100,Australian Open,2024,4,F,R128
2557,MS102,Australian Open,2024,3,F,R128
2523,MS104,Australian Open,2024,4,F,R128
2539,MS109,Australian Open,2024,5,F,R128
2516,MS111,Australian Open,2024,4,F,R128
2540,MS113,Australian Open,2024,4,F,R128
2544,MS114,Australian Open,2024,4,F,R128
2528,MS116,Australian Open,2024,3,F,R128
2565,MS117,Australian Open,2024,4,F,R128
2545,MS121,Australian Open,2024,5,F,R128
2552,MS122,Australian Open,2024,4,F,R128
2530,MS123,Australian Open,2024,5,F,R128
2537,MS124,Australian Open,2024,3,F,R128
2547,MS125,Australian Open,2024,5,F,R128
2564,MS126,Australian Open,2024,4,F,R128
2563,QS017,Australian Open,2024,2,F,Q3
2569,QS018,Australian Open,2024,3,F,Q3
2566,QS019,Australian Open,2024,2,F,Q3
2589,QS020,Australian Open,2024,3,F,Q3
2560,QS021,Australian Open,2024,2,F,Q3
2559,QS022,Australian Open,2024,3,F,Q3
2562,QS023,Australian Open,2024,3,F,Q3
2571,QS024,Australian Open,2024,2,F,Q3
2570,QS026,Australian Open,2024,2,F,Q3
2587,QS028,Australian Open,2024,3,F,Q3
2567,QS029,Australian Open,2024,2,F,Q3
2568,QS030,Australian Open,2024,2,F,Q3
2591,QS033,Australian Open,2024,2,F,Q2
2572,QS034,Australian Open,2024,2,F,Q2
2577,QS035,Australian Open,2024,3,F,Q2
2588,QS036,Australian Open,2024,3,F,Q2
2574,QS038,Australian Open,2024,2,F,Q2
2584,QS039,Australian Open,2024,2,F,Q2
2586,QS042,Australian Open,2024,3,F,Q2
2580,QS043,Australian Open,2024,2,F,Q2
2573,QS044,Australian Open,2024,2,F,Q2
2581,QS045,Australian Open,2024,2,F,Q2
2576,QS046,Australian Open,2024,3,F,Q2
2582,QS047,Australian Open,2024,3,F,Q2
10358,QS048,Australian Open,2024,2,F,Q2
2594,QS050,Australian Open,2024,3,F,Q2
2592,QS053,Australian Open,2024,3,F,Q2
2578,QS055,Australian Open,2024,2,F,Q2
2575,QS056,Australian Open,2024,2,F,Q2
2579,QS059,Australian Open,2024,2,F,Q2
2585,QS060,Australian Open,2024,3,F,Q2
2590,QS061,Australian Open,2024,2,F,Q2
2626,QS065,Australian Open,2024,3,F,Q1
2612,QS066,Australian Open,2024,2,F,Q1
2599,QS067,Australian Open,2024,3,F,Q1
2620,QS069,Australian Open,2024,2,F,Q1
2603,QS071,Australian Open,2024,3,F,Q1
2593,QS072,Australian Open,2024,2,F,Q1
2621,QS073,Australian Open,2024,3,F,Q1
2618,QS074,Australian Open,2024,2,F,Q1
2615,QS076,Australian Open,2024,2,F,Q1
2633,QS077,Australian Open,2024,2,F,Q1
2608,QS079,Australian Open,2024,2,F,Q1
2614,QS081,Australian Open,2024,2,F,Q1
2617,QS084,Australian Open,2024,2,F,Q1
2629,QS086,Australian Open,2024,2,F,Q1
2605,QS087,Australian Open,2024,2,F,Q1
2595,QS088,Australian Open,2024,3,F,Q1
2631,QS089,Australian Open,2024,2,F,Q1
2630,QS090,Australian Open,2024,3,F,Q1
2596,QS092,Australian Open,2024,2,F,Q1
2619,QS093,Australian Open,2024,3,F,Q1
2622,QS094,Australian Open,2024,3,F,Q1
2610,QS095,Australian Open,2024,2,F,Q1
2624,QS097,Australian Open,2024,2,F,Q1
2607,QS099,Australian Open,2024,2,F,Q1
2597,QS100,Australian Open,2024,2,F,Q1
2627,QS101,Australian Open,2024,2,F,Q1
2611,QS103,Australian Open,2024,3,F,Q1
2623,QS105,Australian Open,2024,3,F,Q1
2625,QS106,Australian Open,2024,2,F,Q1
2606,QS107,Australian Open,2024,2,F,Q1
2616,QS110,Australian Open,2024,3,F,Q1
2613,QS112,Australian Open,2024,2,F,Q1
2628,QS113,Australian Open,2024,2,F,Q1
2602,QS115,Australian Open,2024,2,F,Q1
2632,QS118,Australian Open,2024,2,F,Q1
2609,QS119,Australian Open,2024,2,F,Q1
2598,QS120,Australian Open,2024,3,F,Q1
2604,QS123,Australian Open,2024,2,F,Q1
2600,QS124,Australian Open,2024,3,F,Q1
2601,QS127,Australian Open,2024,2,F,Q1
3365,MS001,BMW Open,2024,2,F,F
3368,MS002,BMW Open,2024,2,F,SF
3366,MS003,BMW Open,2024,2,F,SF
3417,MS004,BMW Open,2024,2,F,QF
3369,MS005,BMW Open,2024,3,F,QF
3367,MS006,BMW Open,2024,2,F,QF
3370,MS007,BMW Open,2024,2,F,QF
3371,MS008,BMW Open,2024,2,F,R16
3376,MS009,BMW Open,2024,3,F,R16
3373,MS010,BMW Open,2024,2,F,R16
3377,MS011,BMW Open,2024,3,F,R16
3375,MS012,BMW Open,2024,2,F,R16
3374,MS013,BMW Open,2024,2,F,R16
3379,MS014,BMW Open,2024,2,F,R16
3372,MS015,BMW Open,2024,2,F,R16
3387,MS017,BMW Open,2024,2,F,R32
3384,MS022,BMW Open,2024,2,F,R32
3378,MS023,BMW Open,2024,3,F,R32
3383,MS025,BMW Open,2024,2,F,R32
3386,MS026,BMW Open,2024,3,F,R32
3382,MS028,BMW Open,2024,3,F,R32
3381,MS029,BMW Open,2024,3,F,R32
3380,MS030,BMW Open,2024,2,F,R32
3388,QS004,BMW Open,2024,2,F,Q2
3392,QS005,BMW Open,2024,2,F,Q2
3390,QS006,BMW Open,2024,3,F,Q2
3389,QS007,BMW Open,2024,2,F,Q2
3391,QS008,BMW Open,2024,2,F,Q1
3393,QS015,BMW Open,2024,3,F,Q1
5032,MS001,BNP Paribas Nordic Open,2024,2,F,F
5034,MS002,BNP Paribas Nordic Open,2024,2,F,SF
5033,MS003,BNP Paribas Nordic Open,2024,3,F,SF
5039,MS004,BNP Paribas Nordic Open,2024,2,F,QF
5040,MS005,BNP Paribas Nordic Open,2024,2,F,QF
5035,MS006,BNP Paribas Nordic Open,2024,2,F,QF
5041,MS007,BNP Paribas Nordic Open,2024,2,F,QF
5036,MS008,BNP Paribas Nordic Open,2024,2,F,R16
5044,MS009,BNP Paribas Nordic Open,2024,3,F,R16
5042,MS010,BNP Paribas Nordic Open,2024,2,F,R16
5047,MS011,BNP Paribas Nordic Open,2024,3,F,R16
5045,MS012,BNP Paribas Nordic Open,2024,2,F,R16
5037,MS013,BNP Paribas Nordic Open,2024,2,F,R16
5038,MS014,BNP Paribas Nordic Open,2024,2,F,R16
5046,MS015,BNP Paribas Nordic Open,2024,2,F,R16
5059,MS017,BNP Paribas Nordic Open,2024,2,F,R32
5051,MS018,BNP Paribas Nordic Open,2024,2,F,R32
5048,MS019,BNP Paribas Nordic Open,2024,2,F,R32
5081,MS021,BNP Paribas Nordic Open,2024,2,F,R32
5054,MS022,BNP Paribas Nordic Open,2024,2,F,R32
5049,MS023,BNP Paribas Nordic Open,2024,3,F,R32
5050,MS024,BNP Paribas Nordic Open,2024,2,F,R32
5055,MS025,BNP Paribas Nordic Open,2024,3,F,R32
5056,MS026,BNP Paribas Nordic Open,2024,2,F,R32
5043,MS028,BNP Paribas Nordic Open,2024,2,F,R32
5052,MS029,BNP Paribas Nordic Open,2024,2,F,R32
5053,MS030,BNP Paribas Nordic Open,2024,2,F,R32
5061,QS004,BNP Paribas Nordic Open,2024,3,F,Q2
5058,QS005,BNP Paribas Nordic Open,2024,2,F,Q2
5060,QS006,BNP Paribas Nordic Open,2024,2,F,Q2
5062,QS007,BNP Paribas Nordic Open,2024,2,F,Q2
5063,QS014,BNP Paribas Nordic Open,2024,3,F,Q1
2964,MS001,BNP Paribas Open,2024,2,F,F
2963,MS002,BNP Paribas Open,2024,3,F,SF
2962,MS003,BNP Paribas Open,2024,3,F,SF
2969,MS004,BNP Paribas Open,2024,3,F,QF
2967,MS005,BNP Paribas Open,2024,2,F,QF
2966,MS006,BNP Paribas Open,2024,2,F,QF
2965,MS007,BNP Paribas Open,2024,2,F,QF
2975,MS008,BNP Paribas Open,2024,2,F,R16
2973,MS009,BNP Paribas Open,2024,3,F,R16
2972,MS010,BNP Paribas Open,2024,2,F,R16
2971,MS011,BNP Paribas Open,2024,3,F,R16
3002,MS012,BNP Paribas Open,2024,2,F,R16
2970,MS013,BNP Paribas Open,2024,2,F,R16
2974,MS014,BNP Paribas Open,2024,3,F,R16
2968,MS015,BNP Paribas Open,2024,2,F,R16
2999,MS016,BNP Paribas Open,2024,3,F,R32
3017,MS017,BNP Paribas Open,2024,2,F,R32
2982,MS018,BNP Paribas Open,2024,2,F,R32
2988,MS019,BNP Paribas Open,2024,3,F,R32
2977,MS020,BNP Paribas Open,2024,3,F,R32
2987,MS021,BNP Paribas Open,2024,2,F,R32
2985,MS022,BNP Paribas Open,2024,2,F,R32
2981,MS023,BNP Paribas Open,2024,2,F,R32
2980,MS024,BNP Paribas Open,2024,2,F,R32
2989,MS025,BNP Paribas Open,2024,2,F,R32
2986,MS026,BNP Paribas Open,2024,3,F,R32
2978,MS027,BNP Paribas Open,2024,2,F,R32
2979,MS028,BNP Paribas Open,2024,2,F,R32
2983,MS029,BNP Paribas Open,2024,2,F,R32
2993,MS030,BNP Paribas Open,2024,2,F,R32
2976,MS031,BNP Paribas Open,2024,2,F,R32
2991,MS032,BNP Paribas Open,2024,3,F,R64
3016,MS033,BNP Paribas Open,2024,3,F,R64
3005,MS034,BNP Paribas Open,2024,2,F,R64
3000,MS035,BNP Paribas Open,2024,2,F,R64
2998,MS036,BNP Paribas Open,2024,2,F,R64
3010,MS037,BNP Paribas Open,2024,2,F,R64
3036,MS038,BNP Paribas Open,2024,2,F,R64
2995,MS039,BNP Paribas Open,2024,3,F,R64
2992,MS040,BNP Paribas Open,2024,2,F,R64
3015,MS041,BNP Paribas Open,2024,2,F,R64
3008,MS042,BNP Paribas Open,2024,2,F,R64
3003,MS043,BNP Paribas Open,2024,2,F,R64
2997,MS044,BNP Paribas Open,2024,2,F,R64
3012,MS046,BNP Paribas Open,2024,3,F,R64
3014,MS049,BNP Paribas Open,2024,3,F,R64
3007,MS050,BNP Paribas Open,2024,2,F,R64
3004,MS052,BNP Paribas Open,2024,3,F,R64
3009,MS053,BNP Paribas Open,2024,2,F,R64
2994,MS056,BNP Paribas Open,2024,2,F,R64
3013,MS057,BNP Paribas Open,2024,2,F,R64
3006,MS058,BNP Paribas Open,2024,2,F,R64
2996,MS059,BNP Paribas Open,2024,2,F,R64
3001,MS060,BNP Paribas Open,2024,2,F,R64
3011,MS061,BNP Paribas Open,2024,3,F,R64
2990,MS063,BNP Paribas Open,2024,3,F,R64
3032,MS065,BNP Paribas Open,2024,2,F,R128
3054,MS066,BNP Paribas Open,2024,3,F,R128
3026,MS069,BNP Paribas Open,2024,2,F,R128
3022,MS070,BNP Paribas Open,2024,2,F,R128
3020,MS074,BNP Paribas Open,2024,2,F,R128
3031,MS077,BNP Paribas Open,2024,2,F,R128
3021,MS081,BNP Paribas Open,2024,2,F,R128
3027,MS082,BNP Paribas Open,2024,3,F,R128
3024,MS085,BNP Paribas Open,2024,3,F,R128
3025,MS086,BNP Paribas Open,2024,2,F,R128
3033,MS089,BNP Paribas Open,2024,3,F,R128
3029,MS093,BNP Paribas Open,2024,2,F,R128
3028,MS113,BNP Paribas Open,2024,3,F,R128
3030,MS117,BNP Paribas Open,2024,2,F,R128
3019,MS118,BNP Paribas Open,2024,2,F,R128
3023,MS122,BNP Paribas Open,2024,2,F,R128
3018,MS126,BNP Paribas Open,2024,2,F,R128
3034,QS016,BNP Paribas Open,2024,2,F,Q2
3038,QS018,BNP Paribas Open,2024,2,F,Q2
3039,QS020,BNP Paribas Open,2024,2,F,Q2
3040,QS022,BNP Paribas Open,2024,3,F,Q2
3035,QS026,BNP Paribas Open,2024,3,F,Q2
3037,QS027,BNP Paribas Open,2024,2,F,Q2
3041,QS032,BNP Paribas Open,2024,2,F,Q1
3050,QS033,BNP Paribas Open,2024,2,F,Q1
3051,QS035,BNP Paribas Open,2024,2,F,Q1
3042,QS036,BNP Paribas Open,2024,3,F,Q1
3047,QS037,BNP Paribas Open,2024,3,F,Q1
3043,QS040,BNP Paribas Open,2024,2,F,Q1
3048,QS045,BNP Paribas Open,2024,3,F,Q1
3044,QS046,BNP Paribas Open,2024,2,F,Q1
3046,QS050,BNP Paribas Open,2024,2,F,Q1
3045,QS052,BNP Paribas Open,2024,2,F,Q1
3049,QS055,BNP Paribas Open,2024,2,F,Q1
3792,MS001,BOSS OPEN,2024,3,F,F
3798,MS002,BOSS OPEN,2024,2,F,SF
3795,MS003,BOSS OPEN,2024,2,F,SF
3794,MS005,BOSS OPEN,2024,3,F,QF
3796,MS006,BOSS OPEN,2024,3,F,QF
3799,MS007,BOSS OPEN,2024,2,F,QF
3801,MS009,BOSS OPEN,2024,2,F,R16
3803,MS010,BOSS OPEN,2024,2,F,R16
3800,MS011,BOSS OPEN,2024,3,F,R16
3802,MS013,BOSS OPEN,2024,2,F,R16
3804,MS014,BOSS OPEN,2024,2,F,R16
3797,MS015,BOSS OPEN,2024,3,F,R16
3812,MS018,BOSS OPEN,2024,2,F,R32
3807,MS019,BOSS OPEN,2024,2,F,R32
3810,MS021,BOSS OPEN,2024,2,F,R32
3806,MS023,BOSS OPEN,2024,2,F,R32
3805,MS024,BOSS OPEN,2024,2,F,R32
3811,MS026,BOSS OPEN,2024,3,F,R32
3808,MS028,BOSS OPEN,2024,3,F,R32
3814,MS029,BOSS OPEN,2024,2,F,R32
3809,MS030,BOSS OPEN,2024,2,F,R32
3813,QS004,BOSS OPEN,2024,3,F,Q2
3815,QS006,BOSS OPEN,2024,3,F,Q2
3816,QS008,BOSS OPEN,2024,2,F,Q1
3818,QS015,BOSS OPEN,2024,3,F,Q1
2378,MS002,Bank of China Hong Kong Tennis Open,2024,3,F,SF
2379,MS004,Bank of China Hong Kong Tennis Open,2024,3,F,QF
2371,MS005,Bank of China Hong Kong Tennis Open,2024,2,F,QF
2372,MS006,Bank of China Hong Kong Tennis Open,2024,2,F,QF
2399,MS008,Bank of China Hong Kong Tennis Open,2024,2,F,R16
2383,MS009,Bank of China Hong Kong Tennis Open,2024,2,F,R16
2380,MS010,Bank of China Hong Kong Tennis Open,2024,2,F,R16
2386,MS011,Bank of China Hong Kong Tennis Open,2024,3,F,R16
2381,MS012,Bank of China Hong Kong Tennis Open,2024,3,F,R16
2382,MS013,Bank of China Hong Kong Tennis Open,2024,2,F,R16
2384,MS014,Bank of China Hong Kong Tennis Open,2024,2,F,R16
2393,MS018,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2388,MS019,Bank of China Hong Kong Tennis Open,2024,3,F,R32
2395,MS021,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2418,MS022,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2397,MS023,Bank of China Hong Kong Tennis Open,2024,3,F,R32
2385,MS024,Bank of China Hong Kong Tennis Open,2024,3,F,R32
2396,MS025,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2389,MS026,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2387,MS028,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2394,MS029,Bank of China Hong Kong Tennis Open,2024,2,F,R32
2391,QS004,Bank of China Hong Kong Tennis Open,2024,3,F,Q2
2398,QS005,Bank of China Hong Kong Tennis Open,2024,2,F,Q2
2390,QS006,Bank of China Hong Kong Tennis Open,2024,2,F,Q2
2392,QS007,Bank of China Hong Kong Tennis Open,2024,2,F,Q2
2402,QS009,Bank of China Hong Kong Tennis Open,2024,2,F,Q1
2400,QS010,Bank of China Hong Kong Tennis Open,2024,3,F,Q1
2412,QS011,Bank of China Hong Kong Tennis Open,2024,2,F,Q1
2403,QS014,Bank of China Hong Kong Tennis Open,2024,2,F,Q1
3289,MS001,Barcelona Open Banc Sabadell,2024,2,F,F
3291,MS002,Barcelona Open Banc Sabadell,2024,3,F,SF
3290,MS003,Barcelona Open Banc Sabadell,2024,2,F,SF
3292,MS004,Barcelona Open Banc Sabadell,2024,3,F,QF
3295,MS005,Barcelona Open Banc Sabadell,2024,3,F,QF
3293,MS006,Barcelona Open Banc Sabadell,2024,2,F,QF
3294,MS007,Barcelona Open Banc Sabadell,2024,2,F,QF
3302,MS008,Barcelona Open Banc Sabadell,2024,3,F,R16
3297,MS009,Barcelona Open Banc Sabadell,2024,2,F,R16
3299,MS010,Barcelona Open Banc Sabadell,2024,2,F,R16
3300,MS011,Barcelona Open Banc Sabadell,2024,3,F,R16
3304,MS012,Barcelona Open Banc Sabadell,2024,2,F,R16
3296,MS013,Barcelona Open Banc Sabadell,2024,2,F,R16
3298,MS014,Barcelona Open Banc Sabadell,2024,2,F,R16
3301,MS015,Barcelona Open Banc Sabadell,2024,3,F,R16
3314,MS016,Barcelona Open Banc Sabadell,2024,2,F,R32
3309,MS018,Barcelona Open Banc Sabadell,2024,2,F,R32
3307,MS019,Barcelona Open Banc Sabadell,2024,2,F,R32
3313,MS021,Barcelona Open Banc Sabadell,2024,3,F,R32
3308,MS023,Barcelona Open Banc Sabadell,2024,2,F,R32
3306,MS024,Barcelona Open Banc Sabadell,2024,3,F,R32
3310,MS025,Barcelona Open Banc Sabadell,2024,2,F,R32
3312,MS026,Barcelona Open Banc Sabadell,2024,3,F,R32
3305,MS027,Barcelona Open Banc Sabadell,2024,2,F,R32
3311,MS029,Barcelona Open Banc Sabadell,2024,2,F,R32
3303,MS031,Barcelona Open Banc Sabadell,2024,2,F,R32
3324,MS033,Barcelona Open Banc Sabadell,2024,2,F,R64
3316,MS034,Barcelona Open Banc Sabadell,2024,2,F,R64
3318,MS037,Barcelona Open Banc Sabadell,2024,2,F,R64
3326,MS038,Barcelona Open Banc Sabadell,2024,3,F,R64
3340,MS042,Barcelona Open Banc Sabadell,2024,2,F,R64
3320,MS045,Barcelona Open Banc Sabadell,2024,2,F,R64
3319,MS049,Barcelona Open Banc Sabadell,2024,1,F,R64
3325,MS050,Barcelona Open Banc Sabadell,2024,2,F,R64
3321,MS053,Barcelona Open Banc Sabadell,2024,2,F,R64
3317,MS057,Barcelona Open Banc Sabadell,2024,2,F,R64
3322,MS062,Barcelona Open Banc Sabadell,2024,2,F,R64
3323,QS008,Barcelona Open Banc Sabadell,2024,2,F,Q2
3329,QS009,Barcelona Open Banc Sabadell,2024,2,F,Q2
3327,QS016,Barcelona Open Banc Sabadell,2024,2,F,Q1
3335,QS017,Barcelona Open Banc Sabadell,2024,2,F,Q1
3328,QS018,Barcelona Open Banc Sabadell,2024,3,F,Q1
3334,QS019,Barcelona Open Banc Sabadell,2024,2,F,Q1
3331,QS020,Barcelona Open Banc Sabadell,2024,3,F,Q1
3333,QS023,Barcelona Open Banc Sabadell,2024,3,F,Q1
3336,QS025,Barcelona Open Banc Sabadell,2024,3,F,Q1
3332,QS027,Barcelona Open Banc Sabadell,2024,3,F,Q1
5214,MS001,Belgrade Open,2024,2,F,F
5223,MS002,Belgrade Open,2024,3,F,SF
5216,MS003,Belgrade Open,2024,2,F,SF
5220,MS004,Belgrade Open,2024,2,F,QF
5217,MS005,Belgrade Open,2024,2,F,QF
5218,MS006,Belgrade Open,2024,3,F,QF
5250,MS007,Belgrade Open,2024,2,F,QF
5226,MS008,Belgrade Open,2024,2,F,R16
5228,MS009,Belgrade Open,2024,2,F,R16
5221,MS010,Belgrade Open,2024,2,F,R16
5225,MS011,Belgrade Open,2024,2,F,R16
5219,MS012,Belgrade Open,2024,2,F,R16
5224,MS013,Belgrade Open,2024,2,F,R16
5227,MS014,Belgrade Open,2024,2,F,R16
5222,MS015,Belgrade Open,2024,2,F,R16
5233,MS017,Belgrade Open,2024,2,F,R32
5235,MS018,Belgrade Open,2024,3,F,R32
5229,MS019,Belgrade Open,2024,2,F,R32
5252,MS023,Belgrade Open,2024,3,F,R32
5231,MS024,Belgrade Open,2024,2,F,R32
5234,MS025,Belgrade Open,2024,2,F,R32
5232,MS026,Belgrade Open,2024,2,F,R32
5230,MS028,Belgrade Open,2024,2,F,R32
5236,MS029,Belgrade Open,2024,2,F,R32
5258,MS030,Belgrade Open,2024,3,F,R32
5237,QS004,Belgrade Open,2024,2,F,Q2
5238,QS006,Belgrade Open,2024,2,F,Q2
5241,QS009,Belgrade Open,2024,3,F,Q1
5240,QS013,Belgrade Open,2024,2,F,Q1
5239,QS014,Belgrade Open,2024,2,F,Q1
2346,MS001,Brisbane International presented by Evie,2024,2,F,F
2352,MS002,Brisbane International presented by Evie,2024,2,F,SF
2349,MS003,Brisbane International presented by Evie,2024,2,F,SF
2350,MS004,Brisbane International presented by Evie,2024,2,F,QF
2355,MS005,Brisbane International presented by Evie,2024,2,F,QF
2351,MS007,Brisbane International presented by Evie,2024,2,F,QF
2353,MS008,Brisbane International presented by Evie,2024,3,F,R16
2358,MS009,Brisbane International presented by Evie,2024,3,F,R16
2368,MS010,Brisbane International presented by Evie,2024,3,F,R16
2357,MS011,Brisbane International presented by Evie,2024,3,F,R16
2356,MS014,Brisbane International presented by Evie,2024,3,F,R16
2354,MS015,Brisbane International presented by Evie,2024,2,F,R16
2377,MS017,Brisbane International presented by Evie,2024,2,F,R32
2374,MS019,Brisbane International presented by Evie,2024,2,F,R32
2373,MS020,Brisbane International presented by Evie,2024,3,F,R32
2362,MS021,Brisbane International presented by Evie,2024,3,F,R32
2370,MS022,Brisbane International presented by Evie,2024,3,F,R32
2375,MS023,Brisbane International presented by Evie,2024,3,F,R32
2376,MS026,Brisbane International presented by Evie,2024,2,F,R32
2359,MS027,Brisbane International presented by Evie,2024,2,F,R32
2361,MS028,Brisbane International presented by Evie,2024,3,F,R32
2360,MS030,Brisbane International presented by Evie,2024,2,F,R32
2363,QS008,Brisbane International presented by Evie,2024,2,F,Q2
2364,QS010,Brisbane International presented by Evie,2024,2,F,Q2
2365,QS016,Brisbane International presented by Evie,2024,2,F,Q1
2367,QS019,Brisbane International presented by Evie,2024,2,F,Q1
2369,QS021,Brisbane International presented by Evie,2024,3,F,Q1
2366,QS026,Brisbane International presented by Evie,2024,2,F,Q1
4726,MS001,Chengdu Open,2024,2,F,F
4727,MS003,Chengdu Open,2024,2,F,SF
4762,MS004,Chengdu Open,2024,3,F,QF
4733,MS006,Chengdu Open,2024,2,F,QF
4728,MS007,Chengdu Open,2024,2,F,QF
4729,MS008,Chengdu Open,2024,3,F,R16
4735,MS009,Chengdu Open,2024,3,F,R16
4731,MS010,Chengdu Open,2024,3,F,R16
4753,MS012,Chengdu Open,2024,3,F,R16
4732,MS013,Chengdu Open,2024,2,F,R16
4734,MS014,Chengdu Open,2024,3,F,R16
4730,MS015,Chengdu Open,2024,2,F,R16
4741,MS017,Chengdu Open,2024,2,F,R32
4745,MS018,Chengdu Open,2024,3,F,R32
4736,MS019,Chengdu Open,2024,3,F,R32
4740,MS021,Chengdu Open,2024,2,F,R32
4737,MS023,Chengdu Open,2024,2,F,R32
4738,MS024,Chengdu Open,2024,3,F,R32
4739,MS025,Chengdu Open,2024,2,F,R32
4742,MS030,Chengdu Open,2024,2,F,R32
4743,QS005,Chengdu Open,2024,3,F,Q2
4744,QS006,Chengdu Open,2024,2,F,Q2
4751,QS009,Chengdu Open,2024,2,F,Q1
4747,QS012,Chengdu Open,2024,2,F,Q1
4748,QS013,Chengdu Open,2024,2,F,Q1
4746,QS014,Chengdu Open,2024,3,F,Q1
4828,MS001,China Open,2024,3,F,F
4829,MS002,China Open,2024,2,F,SF
4832,MS003,China Open,2024,2,F,SF
4831,MS004,China Open,2024,2,F,QF
4833,MS005,China Open,2024,2,F,QF
4835,MS006,China Open,2024,2,F,QF
4830,MS007,China Open,2024,2,F,QF
4837,MS008,China Open,2024,3,F,R16
4878,MS009,China Open,2024,3,F,R16
4838,MS010,China Open,2024,2,F,R16
4840,MS011,China Open,2024,2,F,R16
4839,MS012,China Open,2024,2,F,R16
4834,MS013,China Open,2024,2,F,R16
4841,MS014,China Open,2024,2,F,R16
4836,MS015,China Open,2024,2,F,R16
4842,MS016,China Open,2024,3,F,R32
4857,MS017,China Open,2024,2,F,R32
