tourney_year_id,tourney_name,tourney_type,year,match_header,match_link,p1_name,p1_id,p1_rank,p2_name,p2_id,p2_rank,winner_name,winner_id,p1_score,p2_score
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms023,Alexandre Muller,mp20,8,Darwin Blanch,b0no,Q,Alexandre Muller,mp20,6;6;7,7;3;5
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms022,Giovanni Mpetshi Perricard,m0gz,9,Pedro Martinez,mo44,,Giovanni Mpetshi Perricard,m0gz,2;6;7,6;3;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms018,Sebastian Baez,b0bi,10,Pablo Carreno Busta,cd85,,Sebastian Baez,b0bi,7;6,5;2
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms025,Sebastian Korda,k0ah,11,Vit Kopriva,ki82,,Sebastian Korda,k0ah,6;6,3;4
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms029,Jaume Munar,mu94,12,Mattia Bellucci,b0gg,,Jaume Munar,mu94,6;6,3;1
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms026,Miomir Kecmanovic,ki95,13,Aleksandar Kovacevic,k0az,,Miomir Kecmanovic,ki95,6;7,4;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms030,Roberto Bautista Agut,bd06,14,Christopher O'Connell,o483,,Roberto Bautista Agut,bd06,6,4
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms021,Hamad Medjedovic,m0jf,,Jacob Fearnley,f0by,15,Hamad Medjedovic,m0jf,6;7,4;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 32 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms017,Mariano Navone,n0bs,,Marcos Giron,gc88,16/WC,Mariano Navone,n0bs,6;6,2;2
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Stefanos Tsitsipas,te51,1,Bye,0,,Stefanos Tsitsipas,te51,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Tallon Griekspoor,gj37,2/WC,Bye,0,,Tallon Griekspoor,gj37,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Luciano Darderi,d0fj,3,Bye,0,,Luciano Darderi,d0fj,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Gabriel Diallo,d0f6,4,Bye,0,,Gabriel Diallo,d0f6,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Lorenzo Sonego,su87,5,Bye,0,,Lorenzo Sonego,su87,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Matteo Arnaldi,a0fc,6,Bye,0,,Matteo Arnaldi,a0fc,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Nuno Borges,bt72,7,Bye,0,,Nuno Borges,bt72,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Alexandre Muller,mp20,8,Bye,0,,Alexandre Muller,mp20,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Giovanni Mpetshi Perricard,m0gz,9,Bye,0,,Giovanni Mpetshi Perricard,m0gz,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Sebastian Baez,b0bi,10,Bye,0,,Sebastian Baez,b0bi,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Sebastian Korda,k0ah,11,Bye,0,,Sebastian Korda,k0ah,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Jaume Munar,mu94,12,Bye,0,,Jaume Munar,mu94,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Miomir Kecmanovic,ki95,13,Bye,0,,Miomir Kecmanovic,ki95,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Roberto Bautista Agut,bd06,14,Bye,0,,Roberto Bautista Agut,bd06,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Jacob Fearnley,f0by,15,Bye,0,,Jacob Fearnley,f0by,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,,Marcos Giron,gc88,16/WC,Bye,0,,Marcos Giron,gc88,,
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms041,Nishesh Basavareddy,b0nn,Q,Raphael Collignon,c0jp,,Nishesh Basavareddy,b0nn,6;7,2;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms058,Mattia Bellucci,b0gg,,Francisco Comesana,c0df,,Mattia Bellucci,b0gg,6;6,4;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms046,Darwin Blanch,b0no,Q,Borna Coric,cg80,,Darwin Blanch,b0no,6;7,4;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms033,Yunchaokete Bu,y09v,,Chun-Hsin Tseng,t0ap,,Yunchaokete Bu,y09v,6;6;7,7;3;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms037,Pablo Carreno Busta,cd85,,Yoshihito Nishioka,n732,,Pablo Carreno Busta,cd85,6;6,0;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms057,Stefan Dostanic,d0d4,WC,Aleksandar Vukic,v832,Q,Stefan Dostanic,d0d4,6;6,4;2
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms062,Marton Fucsovics,f724,,Hugo Gaston,g09o,,Marton Fucsovics,f724,6;6,3;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms050,Vit Kopriva,ki82,,Sebastian Ofner,o513,PR,Vit Kopriva,ki82,3;6;6,6;4;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms053,Aleksandar Kovacevic,k0az,,Filip Misolic,m0jz,,Aleksandar Kovacevic,k0az,7;7,6;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms049,Kamil Majchrzak,mq75,,Nicolas Jarry,j551,,Kamil Majchrzak,mq75,7;6,6;4
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms045,Pedro Martinez,mo44,,David Goffin,gb88,,Pedro Martinez,mo44,6;6,3;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms054,Mackenzie McDonald,mk66,,Brandon Holt,h09p,WC,Mackenzie McDonald,mk66,6;6;7,4;7;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms042,Hamad Medjedovic,m0jf,,Arthur Rinderknech,rc91,,Hamad Medjedovic,m0jf,6;7,3;6
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms034,Mariano Navone,n0bs,,Dhakshineswar Suresh,s0de,Q,Mariano Navone,n0bs,6;6,3;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms061,Christopher O'Connell,o483,,Roman Safiullin,sx50,,Christopher O'Connell,o483,6;6,3;3
2025-6242,Winston-Salem,ATP 250,2025,Round of 64 -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/ms038,Botic van de Zandschulp,v812,,Adam Walton,w09e,,Botic van de Zandschulp,v812,2;7;6,6;5;3
2025-6242,Winston-Salem,ATP 250,2025,2nd Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs004,Aleksandar Vukic,v832,1,Karl Poling,p0c1,AL,Aleksandar Vukic,v832,6;6,4;2
2025-6242,Winston-Salem,ATP 250,2025,2nd Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs005,Nishesh Basavareddy,b0nn,6,Tristan Schoolkate,s0n0,2,Nishesh Basavareddy,b0nn,6;6,4;3
2025-6242,Winston-Salem,ATP 250,2025,2nd Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs006,Dhakshineswar Suresh,s0de,WC,Alejandro Tabilo,te30,3,Dhakshineswar Suresh,s0de,1;7;6,6;6;3
2025-6242,Winston-Salem,ATP 250,2025,2nd Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs007,Darwin Blanch,b0no,AL,Valentin Royer,r0eb,4,Darwin Blanch,b0no,4;6;7,6;2;6
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs008,Aleksandar Vukic,v832,1,Luca Pow,p0jl,WC,Aleksandar Vukic,v832,6;6,3;4
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs010,Tristan Schoolkate,s0n0,2,Cannon Kingsley,k0db,AL,Tristan Schoolkate,s0n0,6;6;6,7;4;1
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs012,Alejandro Tabilo,te30,3,Kyle Seelig,sz28,AL,Alejandro Tabilo,te30,6;7,3;5
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs014,Valentin Royer,r0eb,4,Kenta Miyoshi,m0rx,AL,Valentin Royer,r0eb,6;6,2;4
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs011,Nishesh Basavareddy,b0nn,6,Alex Rybakov,rg42,AL,Nishesh Basavareddy,b0nn,6;6,2;0
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs015,Darwin Blanch,b0no,AL,Tristan Boyer,b0ej,7,Darwin Blanch,b0no,6;6,2;3
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs013,Dhakshineswar Suresh,s0de,WC,Aidan Mayo,m0nb,8,Dhakshineswar Suresh,s0de,6;6,3;4
2025-6242,Winston-Salem,ATP 250,2025,1st Round Qualifying -,https://www.atptour.com/en/scores/stats-centre/archive/2025/6242/qs009,Karl Poling,p0c1,AL,Thai-Son Kwiatkowski,kd35,AL,Karl Poling,p0c1,3;7;6,6;5;3
2025-560,US Open,Grand Slam,2025,Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms001,Carlos Alcaraz,a0e2,2,Jannik Sinner,s0ag,1,Carlos Alcaraz,a0e2,6;3;6;6,2;6;1;4
2025-560,US Open,Grand Slam,2025,Semi-Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms002,Jannik Sinner,s0ag,1,Felix Auger-Aliassime,ag37,25,Jannik Sinner,s0ag,6;3;6;6,1;6;3;4
2025-560,US Open,Grand Slam,2025,Semi-Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms003,Carlos Alcaraz,a0e2,2,Novak Djokovic,d643,7,Carlos Alcaraz,a0e2,6;7;6,4;6;2
2025-560,US Open,Grand Slam,2025,Quarter-Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms004,Jannik Sinner,s0ag,1,Lorenzo Musetti,m0ej,10,Jannik Sinner,s0ag,6;6;6,1;4;2
2025-560,US Open,Grand Slam,2025,Quarter-Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms007,Carlos Alcaraz,a0e2,2,Jiri Lehecka,l0bv,20,Carlos Alcaraz,a0e2,6;6;6,4;2;4
2025-560,US Open,Grand Slam,2025,Quarter-Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms006,Novak Djokovic,d643,7,Taylor Fritz,fb98,4,Novak Djokovic,d643,6;7;3;6,3;5;6;4
2025-560,US Open,Grand Slam,2025,Quarter-Finals -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms005,Felix Auger-Aliassime,ag37,25,Alex de Minaur,dh58,8,Felix Auger-Aliassime,ag37,4;7;7;7,6;6;5;6
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms008,Jannik Sinner,s0ag,1,Alexander Bublik,bk92,23,Jannik Sinner,s0ag,6;6;6,1;1;1
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms015,Carlos Alcaraz,a0e2,2,Arthur Rinderknech,rc91,,Carlos Alcaraz,a0e2,7;6;6,6;3;4
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms013,Taylor Fritz,fb98,4,Tomas Machac,m0fh,21,Taylor Fritz,fb98,6;6;6,4;3;3
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms012,Novak Djokovic,d643,7,Jan-Lennard Struff,sl28,Q,Novak Djokovic,d643,6;6;6,3;3;2
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms011,Alex de Minaur,dh58,8,Leandro Riedi,r0fs,Q,Alex de Minaur,dh58,6;6;6,3;2;1
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms009,Lorenzo Musetti,m0ej,10,Jaume Munar,mu94,,Lorenzo Musetti,m0ej,6;6;6,3;0;1
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms010,Felix Auger-Aliassime,ag37,25,Andrey Rublev,re44,15,Felix Auger-Aliassime,ag37,7;6;6,5;3;4
2025-560,US Open,Grand Slam,2025,Round of 16 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms014,Jiri Lehecka,l0bv,20,Adrian Mannarino,me82,,Jiri Lehecka,l0bv,7;6;2;6,6;4;6;2
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms016,Jannik Sinner,s0ag,1,Denis Shapovalov,su55,27,Jannik Sinner,s0ag,5;6;6;6,7;4;3;3
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms031,Carlos Alcaraz,a0e2,2,Luciano Darderi,d0fj,32,Carlos Alcaraz,a0e2,6;6;6,2;4;0
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms020,Felix Auger-Aliassime,ag37,25,Alexander Zverev,z355,3,Felix Auger-Aliassime,ag37,4;7;6;6,6;6;4;4
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms027,Taylor Fritz,fb98,4,Jerome Kym,k0ep,Q,Taylor Fritz,fb98,7;6;6;6,6;7;4;4
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms028,Adrian Mannarino,me82,,Ben Shelton,s0s1,6,Adrian Mannarino,me82,3;6;4;6,6;3;6;4
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms024,Novak Djokovic,d643,7,Cameron Norrie,n771,,Novak Djokovic,d643,6;6;6;6,4;7;2;3
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms023,Alex de Minaur,dh58,8,Daniel Altmaier,ae14,,Alex de Minaur,dh58,6;6;6;2,7;3;4;0
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms018,Lorenzo Musetti,m0ej,10,Flavio Cobolli,c0e9,24,Lorenzo Musetti,m0ej,6;6;2,3;2;0
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms017,Alexander Bublik,bk92,23,Tommy Paul,pl56,14,Alexander Bublik,bk92,7;6;6;6;6,6;7;3;7;1
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms021,Andrey Rublev,re44,15,Coleman Wong,w0bh,Q,Andrey Rublev,re44,2;6;6;4;6,6;4;3;6;3
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms025,Jan-Lennard Struff,sl28,Q,Frances Tiafoe,td51,17,Jan-Lennard Struff,sl28,6;6;7,4;3;6
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms029,Jiri Lehecka,l0bv,20,Raphael Collignon,c0jp,,Jiri Lehecka,l0bv,6;6;6,4;4;4
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms026,Tomas Machac,m0fh,21,Ugo Blanchet,bv16,Q,Tomas Machac,m0fh,7;6;6,5;3;1
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms019,Jaume Munar,mu94,,Zizou Bergs,bu13,,Jaume Munar,mu94,6;6;6,1;4;4
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms022,Leandro Riedi,r0fs,Q,Kamil Majchrzak,mq75,,Leandro Riedi,r0fs,5,3
2025-560,US Open,Grand Slam,2025,Round of 32 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms030,Arthur Rinderknech,rc91,,Benjamin Bonzi,bm95,,Arthur Rinderknech,rc91,4;6;6;6,6;3;3;2
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms032,Jannik Sinner,s0ag,1,Alexei Popyrin,p09z,,Jannik Sinner,s0ag,6;6;6,3;2;2
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms063,Carlos Alcaraz,a0e2,2,Mattia Bellucci,b0gg,,Carlos Alcaraz,a0e2,6;6;6,1;0;3
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms040,Alexander Zverev,z355,3,Jacob Fearnley,f0by,,Alexander Zverev,z355,6;6;6,4;4;4
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms055,Taylor Fritz,fb98,4,Lloyd Harris,hg86,Q,Taylor Fritz,fb98,4;7;6;6,6;6;2;4
2025-560,US Open,Grand Slam,2025,Round of 64 -,,Zizou Bergs,bu13,,Jack Draper,d0co,5,Zizou Bergs,bu13,,
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms056,Ben Shelton,s0s1,6,Pablo Carreno Busta,cd85,,Ben Shelton,s0s1,6;6;6,4;2;4
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms048,Novak Djokovic,d643,7,Zachary Svajda,s0k7,Q,Novak Djokovic,d643,6;6;6;6,7;3;3;1
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms047,Alex de Minaur,dh58,8,Shintaro Mochizuki,m0hu,Q,Alex de Minaur,dh58,6;6;6,2;4;2
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms044,Kamil Majchrzak,mq75,,Karen Khachanov,ke29,9,Kamil Majchrzak,mq75,2;6;6;7;7,6;7;4;5;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms036,Lorenzo Musetti,m0ej,10,David Goffin,gb88,,Lorenzo Musetti,m0ej,6;6;6,4;0;2
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms051,Jan-Lennard Struff,sl28,Q,Holger Rune,r0dg,11,Jan-Lennard Struff,sl28,7;2;6;4;7,6;6;3;6;5
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms059,Raphael Collignon,c0jp,,Casper Ruud,rh16,12,Raphael Collignon,c0jp,6;3;3;6;7,4;6;6;4;5
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms035,Tommy Paul,pl56,14,Nuno Borges,bt72,,Tommy Paul,pl56,7;6;5;5;7,6;3;7;7;5
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms043,Andrey Rublev,re44,15,Tristan Boyer,b0ej,WC,Andrey Rublev,re44,6;6;5;7,3;3;7;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms052,Ugo Blanchet,bv16,Q,Jakub Mensik,m0ni,16,Ugo Blanchet,bv16,6;7;3;6;7,7;6;6;4;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms050,Frances Tiafoe,td51,17,Martin Damm,d0dt,Q,Frances Tiafoe,td51,6;7;6;7,4;5;7;5
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms061,Arthur Rinderknech,rc91,,Alejandro Davidovich Fokina,dh50,18,Arthur Rinderknech,rc91,6;3;2;6;6,4;6;6;2;3
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms045,Leandro Riedi,r0fs,Q,Francisco Cerundolo,c0au,19,Leandro Riedi,r0fs,3;4;6;6;6,6;6;4;4;2
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms058,Jiri Lehecka,l0bv,20,Tomas Martin Etcheverry,ea24,,Jiri Lehecka,l0bv,3;6;6;6,6;0;2;4
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms053,Tomas Machac,m0fh,21,Joao Fonseca,f0fv,,Tomas Machac,m0fh,7;6;6,6;2;3
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms034,Alexander Bublik,bk92,23,Tristan Schoolkate,s0n0,WC,Alexander Bublik,bk92,6;6;6,3;3;3
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms037,Flavio Cobolli,c0e9,24,Jenson Brooksby,b0cd,,Flavio Cobolli,c0e9,5;6;6;2;7,7;3;4;6;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms041,Felix Auger-Aliassime,ag37,25,Roman Safiullin,sx50,,Felix Auger-Aliassime,ag37,6;7;7,1;6;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms046,Daniel Altmaier,ae14,,Stefanos Tsitsipas,te51,26,Daniel Altmaier,ae14,7;1;4;6;7,6;6;6;3;5
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms033,Denis Shapovalov,su55,27,Valentin Royer,r0eb,WC,Denis Shapovalov,su55,7;3;7;6,6;6;6;3
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms054,Jerome Kym,k0ep,Q,Brandon Nakashima,n0ae,30,Jerome Kym,k0ep,4;7;7;3;7,6;6;5;6;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms038,Jaume Munar,mu94,,Gabriel Diallo,d0f6,31,Jaume Munar,mu94,7;6;7,5;3;5
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms062,Luciano Darderi,d0fj,32,Eliot Spizzirri,s0ja,WC,Luciano Darderi,d0fj,6;7;2;6,0;6;6;4
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms060,Benjamin Bonzi,bm95,,Marcos Giron,gc88,,Benjamin Bonzi,bm95,2;4;7;6;6,6;6;5;3;4
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms057,Adrian Mannarino,me82,,Jordan Thompson,tc61,,Adrian Mannarino,me82,6;6;6;6,4;7;3;3
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms049,Cameron Norrie,n771,,Francisco Comesana,c0df,,Cameron Norrie,n771,7;6;6;7,6;3;7;6
2025-560,US Open,Grand Slam,2025,Round of 64 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms042,Coleman Wong,w0bh,Q,Adam Walton,w09e,,Coleman Wong,w0bh,7;6;4;6,6;2;6;4
2025-560,US Open,Grand Slam,2025,Round of 128 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms064,Jannik Sinner,s0ag,1,Vit Kopriva,ki82,,Jannik Sinner,s0ag,6;6;6,1;1;2
2025-560,US Open,Grand Slam,2025,Round of 128 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms127,Carlos Alcaraz,a0e2,2,Reilly Opelka,o522,,Carlos Alcaraz,a0e2,6;7;6,4;5;4
2025-560,US Open,Grand Slam,2025,Round of 128 -,https://www.atptour.com/en/scores/match-stats/archive/2025/560/ms080,Alexander Zverev,z355,3,Alejandro Tabilo,te30,,Alexander Zverev,z355,6;7;6,2;6;4
