match_id,file,t60_prob,outcome,mins_before,brier,is_challenger
KXWTAMATCH-26FEB15BENBOU,KXWTAMATCH-26FEB15BENBOU-BEN_candles.csv,0.69,1,60.0,0.09610000000000003,False
KXWTAMATCH-26FEB15GRASRA,KXWTAMATCH-26FEB15GRASRA-GRA_candles.csv,0.22,1,60.0,0.6084,False
KXWTAMATCH-26FEB15MARBIR,KXWTAMATCH-26FEB15MARBIR-MAR_candles.csv,0.17,0,60.0,0.028900000000000006,False
KXWTAMATCH-26FEB15NOSANN,KXWTAMATCH-26FEB15NOSANN-NOS_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXWTAMATCH-26FEB15OSTKAL,KXWTAMATCH-26FEB15OSTKAL-KAL_candles.csv,0.91,1,60.0,0.008099999999999994,False
KXWTAMATCH-26FEB15RUSNAV,KXWTAMATCH-26FEB15RUSNAV-NAV_candles.csv,0.87,1,60.0,0.016900000000000002,False
KXWTAMATCH-26FEB15SAMFER,KXWTAMATCH-26FEB15SAMFER-FER_candles.csv,0.25,1,60.0,0.5625,False
KXWTAMATCH-26FEB15SINBAD,KXWTAMATCH-26FEB15SINBAD-BAD_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXWTAMATCH-26FEB15SONBEJ,KXWTAMATCH-26FEB15SONBEJ-BEJ_candles.csv,0.86,1,60.0,0.019600000000000003,False
KXWTAMATCH-26FEB15SUNLIN,KXWTAMATCH-26FEB15SUNLIN-LIN_candles.csv,0.34,1,60.0,0.4355999999999999,False
KXWTAMATCH-26FEB16FERTJE,KXWTAMATCH-26FEB16FERTJE-FER_candles.csv,0.65,0,60.0,0.42250000000000004,False
KXWTAMATCH-26FEB16JOVRAK,KXWTAMATCH-26FEB16JOVRAK-JOV_candles.csv,0.88,1,60.0,0.0144,False
KXWTAMATCH-26FEB16RUZRAD,KXWTAMATCH-26FEB16RUZRAD-RAD_candles.csv,0.47,0,60.0,0.22089999999999999,False
KXWTAMATCH-26FEB17ALELIN,KXWTAMATCH-26FEB17ALELIN-ALE_candles.csv,0.46,0,60.0,0.2116,False
KXWTAMATCH-26FEB17BADSVI,KXWTAMATCH-26FEB17BADSVI-SVI_candles.csv,0.73,1,60.0,0.0729,False
KXWTAMATCH-26FEB17EALPAO,KXWTAMATCH-26FEB17EALPAO-EAL_candles.csv,0.83,1,60.0,0.028900000000000012,False
KXWTAMATCH-26FEB17GAUKAL,KXWTAMATCH-26FEB17GAUKAL-GAU_candles.csv,0.79,1,60.0,0.044099999999999986,False
KXWTAMATCH-26FEB17JOVSHN,KXWTAMATCH-26FEB17JOVSHN-JOV_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXWTAMATCH-26FEB17NOSCIR,KXWTAMATCH-26FEB17NOSCIR-NOS_candles.csv,0.21,0,60.0,0.04409999999999999,False
KXWTAMATCH-26FEB18ANDCRI,KXWTAMATCH-26FEB18ANDCRI-CRI_candles.csv,0.14,0,60.0,0.019600000000000003,False
KXWTAMATCH-26FEB18BENSVI,KXWTAMATCH-26FEB18BENSVI-BEN_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXWTAMATCH-26FEB18CIREAL,KXWTAMATCH-26FEB18CIREAL-CIR_candles.csv,0.76,0,60.0,0.5776,False
KXWTAMATCH-26FEB18GAUMER,KXWTAMATCH-26FEB18GAUMER-GAU_candles.csv,0.11,1,60.0,0.7921,False
KXWTAMATCH-26FEB18JOVPEG,KXWTAMATCH-26FEB18JOVPEG-JOV_candles.csv,0.31,0,60.0,0.0961,False
KXWTAMATCH-26FEB18LINTAU,KXWTAMATCH-26FEB18LINTAU-LIN_candles.csv,0.35,0,60.0,0.12249999999999998,False
KXWTAMATCH-26FEB18RYBRUZ,KXWTAMATCH-26FEB18RYBRUZ-RUZ_candles.csv,0.09,1,60.0,0.8281000000000001,False
KXWTAMATCH-26FEB18TJEANI,KXWTAMATCH-26FEB18TJEANI-ANI_candles.csv,0.92,1,60.0,0.006399999999999993,False
KXWTAMATCH-26FEB19ANDANI,KXWTAMATCH-26FEB19ANDANI-AND_candles.csv,0.45,0,60.0,0.2025,False
KXWTAMATCH-26FEB19GAUEAL,KXWTAMATCH-26FEB19GAUEAL-EAL_candles.csv,0.12,0,60.0,0.0144,False
KXWTAMATCH-26FEB19RUZSVI,KXWTAMATCH-26FEB19RUZSVI-RUZ_candles.csv,0.45,0,60.0,0.2025,False
KXWTAMATCH-26FEB19TAUPEG,KXWTAMATCH-26FEB19TAUPEG-PEG_candles.csv,0.7,1,60.0,0.09000000000000002,False
KXWTAMATCH-26FEB20PEGANI,KXWTAMATCH-26FEB20PEGANI-ANI_candles.csv,0.66,0,60.0,0.43560000000000004,False
KXWTAMATCH-26FEB20SVIGAU,KXWTAMATCH-26FEB20SVIGAU-GAU_candles.csv,0.55,0,60.0,0.30250000000000005,False
KXWTAMATCH-26FEB21SVIPEG,KXWTAMATCH-26FEB21SVIPEG-PEG_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXWTAMATCH-26FEB23ANDGAL,KXWTAMATCH-26FEB23ANDGAL-AND_candles.csv,0.3,0,60.0,0.09,False
KXWTAMATCH-26FEB23ARAPOT,KXWTAMATCH-26FEB23ARAPOT-ARA_candles.csv,0.49,1,60.0,0.2601,False
KXWTAMATCH-26FEB23BONRAK,KXWTAMATCH-26FEB23BONRAK-BON_candles.csv,0.24,0,60.0,0.0576,False
KXWTAMATCH-26FEB23JIMPUT,KXWTAMATCH-26FEB23JIMPUT-JIM_candles.csv,0.25,1,60.0,0.5625,False
KXWTAMATCH-26FEB23JUVLIU,KXWTAMATCH-26FEB23JUVLIU-JUV_candles.csv,0.77,1,60.0,0.05289999999999999,False
KXWTAMATCH-26FEB23KRUMCC,KXWTAMATCH-26FEB23KRUMCC-MCC_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXWTAMATCH-26FEB23MARBIR,KXWTAMATCH-26FEB23MARBIR-BIR_candles.csv,0.55,1,60.0,0.20249999999999996,False
KXWTAMATCH-26FEB23PARSEL,KXWTAMATCH-26FEB23PARSEL-PAR_candles.csv,0.32,0,60.0,0.1024,False
KXWTAMATCH-26FEB23STAYAS,KXWTAMATCH-26FEB23STAYAS-YAS_candles.csv,0.3,0,60.0,0.09,False
KXWTAMATCH-26FEB23TOWFRU,KXWTAMATCH-26FEB23TOWFRU-FRU_candles.csv,0.53,0,60.0,0.28090000000000004,False
KXWTAMATCH-26FEB23VOLBAR,KXWTAMATCH-26FEB23VOLBAR-BAR_candles.csv,0.8,1,60.0,0.03999999999999998,False
KXWTAMATCH-26FEB23WANMAS,KXWTAMATCH-26FEB23WANMAS-WAN_candles.csv,0.67,0,60.0,0.4489000000000001,False
KXWTAMATCH-26FEB23WILTOM,KXWTAMATCH-26FEB23WILTOM-WIL_candles.csv,0.39,0,60.0,0.1521,False
KXWTAMATCH-26FEB24LINMAR,KXWTAMATCH-26FEB24LINMAR-MAR_candles.csv,0.22,0,60.0,0.0484,False
KXWTAMATCH-26FEB24OSOTJE,KXWTAMATCH-26FEB24OSOTJE-TJE_candles.csv,0.76,0,60.0,0.5776,False
KXWTAMATCH-26FEB24YUASRA,KXWTAMATCH-26FEB24YUASRA-SRA_candles.csv,0.9,0,60.0,0.81,False
KXWTAMATCH-26FEB25ARABOU,KXWTAMATCH-26FEB25ARABOU-ARA_candles.csv,0.71,0,60.0,0.5041,False
KXWTAMATCH-26FEB25BARTOW,KXWTAMATCH-26FEB25BARTOW-BAR_candles.csv,0.27,0,60.0,0.0729,False
KXWTAMATCH-26FEB25LINJIM,KXWTAMATCH-26FEB25LINJIM-JIM_candles.csv,0.33,1,60.0,0.4488999999999999,False
KXWTAMATCH-26FEB25TOMJOV,KXWTAMATCH-26FEB25TOMJOV-JOV_candles.csv,0.65,0,60.0,0.42250000000000004,False
KXWTAMATCH-26FEB26ANNSON,KXWTAMATCH-26FEB26ANNSON-ANN_candles.csv,0.7,0,60.0,0.48999999999999994,False
KXWTAMATCH-26FEB26BIRDOL,KXWTAMATCH-26FEB26BIRDOL-BIR_candles.csv,0.44,1,60.0,0.31360000000000005,False
KXWTAMATCH-26FEB26BOUFRE,KXWTAMATCH-26FEB26BOUFRE-BOU_candles.csv,0.31,0,60.0,0.0961,False
KXWTAMATCH-26FEB26JUVSTE,KXWTAMATCH-26FEB26JUVSTE-STE_candles.csv,0.91,1,60.0,0.008099999999999994,False
KXWTAMATCH-26FEB26ZAKKRU,KXWTAMATCH-26FEB26ZAKKRU-KRU_candles.csv,0.28,1,60.0,0.5184,False
KXWTAMATCH-26FEB27BIRTOM,KXWTAMATCH-26FEB27BIRTOM-BIR_candles.csv,0.58,1,60.0,0.17640000000000003,False
KXWTAMATCH-26FEB27FREBOU,KXWTAMATCH-26FEB27FREBOU-BOU_candles.csv,0.55,0,60.0,0.30250000000000005,False
KXWTAMATCH-26FEB27MASTOW,KXWTAMATCH-26FEB27MASTOW-MAS_candles.csv,0.69,0,60.0,0.4760999999999999,False
KXWTAMATCH-26FEB27PAOBOU,KXWTAMATCH-26FEB27PAOBOU-BOU_candles.csv,0.59,0,60.0,0.34809999999999997,False
KXWTAMATCH-26FEB27SELSTE,KXWTAMATCH-26FEB27SELSTE-SEL_candles.csv,0.29,0,60.0,0.0841,False
KXWTAMATCH-26FEB27SONBUC,KXWTAMATCH-26FEB27SONBUC-BUC_candles.csv,0.68,1,60.0,0.10239999999999996,False
KXWTAMATCH-26FEB27YUAKRU,KXWTAMATCH-26FEB27YUAKRU-KRU_candles.csv,0.65,1,60.0,0.12249999999999998,False
KXWTAMATCH-26FEB28FREZHA,KXWTAMATCH-26FEB28FREZHA-FRE_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXWTAMATCH-26FEB28KRUTOW,KXWTAMATCH-26FEB28KRUTOW-KRU_candles.csv,0.38,0,60.0,0.1444,False
KXWTAMATCH-26FEB28PAOBUC,KXWTAMATCH-26FEB28PAOBUC-BUC_candles.csv,0.53,1,60.0,0.22089999999999999,False
KXWTAMATCH-26FEB28STEBIR,KXWTAMATCH-26FEB28STEBIR-BIR_candles.csv,0.44,0,60.0,0.1936,False
KXWTAMATCH-26JAN04VEKEAL,KXWTAMATCH-26JAN04VEKEAL-EAL_candles.csv,0.42,1,60.0,0.3364000000000001,False
KXWTAMATCH-26JAN05BOUBAD,KXWTAMATCH-26JAN05BOUBAD-BAD_candles.csv,0.56,1,60.0,0.19359999999999997,False
KXWTAMATCH-26JAN06JOVBEJ,KXWTAMATCH-26JAN06JOVBEJ-JOV_candles.csv,0.57,1,60.0,0.18490000000000004,False
KXWTAMATCH-26JAN09EALWAN,KXWTAMATCH-26JAN09EALWAN-EAL_candles.csv,0.67,0,60.0,0.4489000000000001,False
KXWTAMATCH-26JAN09SVIKAR,KXWTAMATCH-26JAN09SVIKAR-KAR_candles.csv,0.38,0,60.0,0.1444,False
KXWTAMATCH-26JAN11BADBOU,KXWTAMATCH-26JAN11BADBOU-BAD_candles.csv,0.63,0,60.0,0.39690000000000003,False
KXWTAMATCH-26JAN13MBOKAL,KXWTAMATCH-26JAN13MBOKAL-MBO_candles.csv,0.62,1,60.0,0.1444,False
KXWTAMATCH-26JAN16PREJOV,KXWTAMATCH-26JAN16PREJOV-JOV_candles.csv,0.41,1,60.0,0.3481000000000001,False
KXWTAMATCH-26JAN17CIRLYS,KXWTAMATCH-26JAN17CIRLYS-LYS_candles.csv,0.73,0,60.0,0.5328999999999999,False
KXWTAMATCH-26JAN17JACKOS,KXWTAMATCH-26JAN17JACKOS-JAC_candles.csv,0.41,1,60.0,0.3481000000000001,False
KXWTAMATCH-26JAN20MUCPAR,KXWTAMATCH-26JAN20MUCPAR-PAR_candles.csv,0.1,0,60.0,0.010000000000000002,False
KXWTAMATCH-26JAN21BARBEN,KXWTAMATCH-26JAN21BARBEN-BAR_candles.csv,0.15,1,60.0,0.7224999999999999,False
KXWTAMATCH-26JAN21INGSIE,KXWTAMATCH-26JAN21INGSIE-ING_candles.csv,0.24,1,60.0,0.5776,False
KXWTAMATCH-26JAN21WANOST,KXWTAMATCH-26JAN21WANOST-OST_candles.csv,0.85,0,60.0,0.7224999999999999,False
KXWTAMATCH-26JAN22GAUBAP,KXWTAMATCH-26JAN22GAUBAP-BAP_candles.csv,0.2,0,60.0,0.04000000000000001,False
KXWTAMATCH-26JAN22JOVPAO,KXWTAMATCH-26JAN22JOVPAO-JOV_candles.csv,0.88,1,60.0,0.0144,False
KXWTAMATCH-26JAN22MBOTAU,KXWTAMATCH-26JAN22MBOTAU-MBO_candles.csv,0.89,1,60.0,0.012099999999999998,False
KXWTAMATCH-26JAN22SONPUT,KXWTAMATCH-26JAN22SONPUT-PUT_candles.csv,0.91,1,60.0,0.008099999999999994,False
KXWTAMATCH-26JAN23KALSWI,KXWTAMATCH-26JAN23KALSWI-SWI_candles.csv,0.94,1,60.0,0.0036000000000000064,False
KXWTAMATCH-26JAN23NOSWAN,KXWTAMATCH-26JAN23NOSWAN-NOS_candles.csv,0.56,0,60.0,0.31360000000000005,False
KXWTAMATCH-26JAN24GAUMUC,KXWTAMATCH-26JAN24GAUMUC-GAU_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXWTAMATCH-26JAN24PEGKEY,KXWTAMATCH-26JAN24PEGKEY-KEY_candles.csv,0.25,0,60.0,0.0625,False
KXWTAMATCH-26JAN24SABMBO,KXWTAMATCH-26JAN24SABMBO-MBO_candles.csv,0.09,0,60.0,0.0081,False
KXWTAMATCH-26JAN24SVIAND,KXWTAMATCH-26JAN24SVIAND-AND_candles.csv,0.45,0,60.0,0.2025,False
KXWTAMATCH-26JAN24WANANI,KXWTAMATCH-26JAN24WANANI-ANI_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXWTAMATCH-26JAN25RYBMER,KXWTAMATCH-26JAN25RYBMER-MER_candles.csv,0.05,0,60.0,0.0025000000000000005,False
KXWTAMATCH-26JAN26GAUSVI,KXWTAMATCH-26JAN26GAUSVI-GAU_candles.csv,0.54,0,60.0,0.2916,False
KXWTAMATCH-26JAN26PEGANI,KXWTAMATCH-26JAN26PEGANI-ANI_candles.csv,0.16,0,60.0,0.0256,False
KXWTAMATCH-26JAN26RYBSWI,KXWTAMATCH-26JAN26RYBSWI-RYB_candles.csv,0.58,1,60.0,0.17640000000000003,False
KXWTAMATCH-26JAN26SABJOV,KXWTAMATCH-26JAN26SABJOV-JOV_candles.csv,0.06,0,60.0,0.0036,False
KXWTAMATCH-26JAN29PEGRYB,KXWTAMATCH-26JAN29PEGRYB-PEG_candles.csv,0.13,0,60.0,0.016900000000000002,False
KXWTAMATCH-26JAN29SABSVI,KXWTAMATCH-26JAN29SABSVI-SAB_candles.csv,0.8,1,110.0,0.03999999999999998,False
KXWTAMATCH-26MAR01BUCFRE,KXWTAMATCH-26MAR01BUCFRE-BUC_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXWTAMATCH-26MAR01GALYUA,KXWTAMATCH-26MAR01GALYUA-GAL_candles.csv,0.69,1,60.0,0.09610000000000003,False
KXWTAMATCH-26MAR01KRAHUN,KXWTAMATCH-26MAR01KRAHUN-KRA_candles.csv,0.34,0,60.0,0.11560000000000002,False
KXWTAMATCH-26MAR01SAWMAS,KXWTAMATCH-26MAR01SAWMAS-MAS_candles.csv,0.33,0,60.0,0.10890000000000001,False
KXWTAMATCH-26MAR01STEJIM,KXWTAMATCH-26MAR01STEJIM-JIM_candles.csv,0.68,1,60.0,0.10239999999999996,False
KXWTAMATCH-26MAR01TOWSTE,KXWTAMATCH-26MAR01TOWSTE-STE_candles.csv,0.7,1,60.0,0.09000000000000002,False
KXWTAMATCH-26MAR01ZARHON,KXWTAMATCH-26MAR01ZARHON-ZAR_candles.csv,0.12,0,60.0,0.0144,False
KXWTAMATCH-26MAR02RAKTIM,KXWTAMATCH-26MAR02RAKTIM-RAK_candles.csv,0.28,1,60.0,0.5184,False
KXWTAMATCH-26MAR02SAKBAR,KXWTAMATCH-26MAR02SAKBAR-BAR_candles.csv,0.71,0,60.0,0.5041,False
KXWTAMATCH-26MAR02ZAKFRU,KXWTAMATCH-26MAR02ZAKFRU-ZAK_candles.csv,0.7,1,60.0,0.09000000000000002,False
KXWTAMATCH-26MAR03BOUJIM,KXWTAMATCH-26MAR03BOUJIM-BOU_candles.csv,0.92,0,60.0,0.8464,False
KXWTAMATCH-26MAR03GALTAR,KXWTAMATCH-26MAR03GALTAR-GAL_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXWTAMATCH-26MAR03HONVID,KXWTAMATCH-26MAR03HONVID-HON_candles.csv,0.1,0,60.0,0.010000000000000002,False
KXWTAMATCH-26MAR03KALGIB,KXWTAMATCH-26MAR03KALGIB-GIB_candles.csv,0.33,1,60.0,0.4488999999999999,False
KXWTAMATCH-26MAR04BOUTOW,KXWTAMATCH-26MAR04BOUTOW-TOW_candles.csv,0.74,1,60.0,0.06760000000000001,False
KXWTAMATCH-26MAR04CRITJE,KXWTAMATCH-26MAR04CRITJE-CRI_candles.csv,0.1,1,60.0,0.81,False
KXWTAMATCH-26MAR04GIBANN,KXWTAMATCH-26MAR04GIBANN-ANN_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXWTAMATCH-26MAR04HUNFRE,KXWTAMATCH-26MAR04HUNFRE-HUN_candles.csv,0.18,1,60.0,0.6724000000000001,False
KXWTAMATCH-26MAR04JIMMCC,KXWTAMATCH-26MAR04JIMMCC-JIM_candles.csv,0.88,1,60.0,0.0144,False
KXWTAMATCH-26MAR04PARWIL,KXWTAMATCH-26MAR04PARWIL-PAR_candles.csv,0.91,1,60.0,0.008099999999999994,False
KXWTAMATCH-26MAR04POTSTA,KXWTAMATCH-26MAR04POTSTA-POT_candles.csv,0.7,1,60.0,0.09000000000000002,False
KXWTAMATCH-26MAR04SIEMAR,KXWTAMATCH-26MAR04SIEMAR-SIE_candles.csv,0.54,1,60.0,0.21159999999999995,False
KXWTAMATCH-26MAR04SINKEN,KXWTAMATCH-26MAR04SINKEN-KEN_candles.csv,0.87,0,60.0,0.7569,False
KXWTAMATCH-26MAR04STEOSO,KXWTAMATCH-26MAR04STEOSO-STE_candles.csv,0.19,0,60.0,0.0361,False
KXWTAMATCH-26MAR04STESIE,KXWTAMATCH-26MAR04STESIE-SIE_candles.csv,0.17,1,60.0,0.6889,False
KXWTAMATCH-26MAR04VEKVAL,KXWTAMATCH-26MAR04VEKVAL-VAL_candles.csv,0.2,0,60.0,0.04000000000000001,False
KXWTAMATCH-26MAR06BLIANI,KXWTAMATCH-26MAR06BLIANI-ANI_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXWTAMATCH-26MAR06CRIJOI,KXWTAMATCH-26MAR06CRIJOI-CRI_candles.csv,0.94,1,60.0,0.0036000000000000064,False
KXWTAMATCH-26MAR06GAURAK,KXWTAMATCH-26MAR06GAURAK-RAK_candles.csv,0.04,0,60.0,0.0016,False
KXWTAMATCH-26MAR06JOVOSO,KXWTAMATCH-26MAR06JOVOSO-JOV_candles.csv,0.83,0,60.0,0.6889,False
KXWTAMATCH-26MAR06KARNAV,KXWTAMATCH-26MAR06KARNAV-KAR_candles.csv,0.53,1,60.0,0.22089999999999999,False
KXWTAMATCH-26MAR06POTPAO,KXWTAMATCH-26MAR06POTPAO-PAO_candles.csv,0.61,1,60.0,0.1521,False
KXWTAMATCH-26MAR06SIESVI,KXWTAMATCH-26MAR06SIESVI-SIE_candles.csv,0.19,0,86.0,0.0361,False
KXWTAMATCH-26MAR06YASEAL,KXWTAMATCH-26MAR06YASEAL-EAL_candles.csv,0.6,1,60.0,0.16000000000000003,False
KXWTAMATCH-26MAR07BAPRYB,KXWTAMATCH-26MAR07BAPRYB-RYB_candles.csv,0.95,1,60.0,0.0025000000000000044,False
KXWTAMATCH-26MAR07SINFER,KXWTAMATCH-26MAR07SINFER-FER_candles.csv,0.58,0,60.0,0.3364,False
KXWTAMATCH-26MAR08CIRNOS,KXWTAMATCH-26MAR08CIRNOS-NOS_candles.csv,0.5,1,60.0,0.25,False
KXWTAMATCH-26MAR08GAUEAL,KXWTAMATCH-26MAR08GAUEAL-EAL_candles.csv,0.18,1,60.0,0.6724000000000001,False
KXWTAMATCH-26MAR08GIBTAU,KXWTAMATCH-26MAR08GIBTAU-TAU_candles.csv,0.45,0,60.0,0.2025,False
KXWTAMATCH-26MAR08OSOOSA,KXWTAMATCH-26MAR08OSOOSA-OSA_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXWTAMATCH-26MAR08TOMPAO,KXWTAMATCH-26MAR08TOMPAO-PAO_candles.csv,0.71,1,60.0,0.08410000000000002,False
KXWTAMATCH-26MAR09ANDSIN,KXWTAMATCH-26MAR09ANDSIN-AND_candles.csv,0.96,0,60.0,0.9216,False
KXWTAMATCH-26MAR09KEYKAR,KXWTAMATCH-26MAR09KEYKAR-KAR_candles.csv,0.35,1,60.0,0.42250000000000004,False
KXWTAMATCH-26MAR09KOSRYB,KXWTAMATCH-26MAR09KOSRYB-KOS_candles.csv,0.29,0,60.0,0.0841,False
KXWTAMATCH-26MAR09PEGOST,KXWTAMATCH-26MAR09PEGOST-PEG_candles.csv,0.28,1,60.0,0.5184,False
KXWTAMATCH-26MAR10EALNOS,KXWTAMATCH-26MAR10EALNOS-EAL_candles.csv,0.31,0,60.0,0.0961,False
KXWTAMATCH-26MAR10GIBPAO,KXWTAMATCH-26MAR10GIBPAO-GIB_candles.csv,0.4,1,60.0,0.36,False
KXWTAMATCH-26MAR10MBOANI,KXWTAMATCH-26MAR10MBOANI-MBO_candles.csv,0.47,1,60.0,0.28090000000000004,False
KXWTAMATCH-26MAR10MUCSWI,KXWTAMATCH-26MAR10MUCSWI-SWI_candles.csv,0.71,1,60.0,0.08410000000000002,False
KXWTAMATCH-26MAR10PEGBEN,KXWTAMATCH-26MAR10PEGBEN-BEN_candles.csv,0.21,0,60.0,0.04409999999999999,False
KXWTAMATCH-26MAR10SABOSA,KXWTAMATCH-26MAR10SABOSA-SAB_candles.csv,0.91,1,60.0,0.008099999999999994,False
KXWTAMATCH-26MAR11KARRYB,KXWTAMATCH-26MAR11KARRYB-RYB_candles.csv,0.93,1,60.0,0.004899999999999993,False
KXWTAMATCH-26MAR12NOSGIB,KXWTAMATCH-26MAR12NOSGIB-GIB_candles.csv,0.21,0,60.0,0.04409999999999999,False
KXWTAMATCH-26MAR12PEGRYB,KXWTAMATCH-26MAR12PEGRYB-PEG_candles.csv,0.16,0,60.0,0.0256,False
KXWTAMATCH-26MAR12SABMBO,KXWTAMATCH-26MAR12SABMBO-MBO_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXWTAMATCH-26MAR12SVISWI,KXWTAMATCH-26MAR12SVISWI-SVI_candles.csv,0.38,1,60.0,0.3844,False
